Latitude,Longitude,X Coordinate,Y Coordinate,Location
41.9038735,-87.72633612,1149488,1908146,"(41.903873501, -87.726336115)"
41.89327729,-87.62777646,1176350,1904490,"(41.893277294, -87.627776464)"
41.8717365,-87.71619819,1152332,1896455,"(41.871736502, -87.716198187)"
41.77111324,-87.72256712,1150858,1859776,"(41.771113236, -87.722567122)"
41.94344111,-87.80724607,1127374,1922419,"(41.943441112, -87.807246067)"
41.79838491,-87.62043827,1178635,1869928,"(41.798384911, -87.62043827)"
41.93277869,-87.64603656,1171263,1918844,"(41.932778689, -87.646036557)"
41.98222907,-87.66978316,1164662,1936813,"(41.982229068, -87.669783161)"
41.92694712,-87.73419461,1147290,1916539,"(41.926947116, -87.734194606)"
41.89190206,-87.77310471,1136785,1903697,"(41.89190206, -87.773104706)"
41.72909892,-87.5657985,1193759,1844809,"(41.729098921, -87.565798501)"
41.91198481,-87.75819669,1140795,1911042,"(41.911984807, -87.758196687)"
41.67159106,-87.65144649,1170546,1823657,"(41.671591057, -87.65144649)"
41.95093347,-87.7570747,1141005,1925237,"(41.950933472, -87.757074697)"
41.89797259,-87.76367417,1139338,1905926,"(41.897972585, -87.763674171)"
42.01583278,-87.69366603,1158077,1949009,"(42.015832779, -87.693666034)"
41.92696133,-87.74974248,1143059,1916515,"(41.92696133, -87.749742479)"
41.80207148,-87.64535562,1171830,1871216,"(41.802071476, -87.64535562)"
41.73930724,-87.58570098,1188294,1848481,"(41.739307243, -87.585700982)"
41.98169732,-87.71004357,1153717,1936537,"(41.981697321, -87.710043568)"
41.75745795,-87.58610609,1188126,1855094,"(41.757457948, -87.586106086)"
41.8727365,-87.62418755,1177389,1897013,"(41.872736496, -87.624187554)"
41.83539167,-87.62893001,1176209,1883394,"(41.835391672, -87.628930011)"
41.7510537,-87.58288212,1189026,1852768,"(41.751053695, -87.582882119)"
42.02252568,-87.67232695,1163857,1951492,"(42.022525676, -87.672326954)"
41.87661676,-87.75815039,1140894,1898154,"(41.876616762, -87.75815039)"
41.98715419,-87.88145547,1107101,1938233,"(41.987154185, -87.881455466)"
41.85456454,-87.71242104,1153406,1890205,"(41.854564542, -87.712421035)"
41.73591138,-87.65494703,1169405,1847087,"(41.735911375, -87.654947025)"
41.73713226,-87.57044397,1192465,1847725,"(41.737132261, -87.570443974)"
41.89747816,-87.6312674,1175387,1906013,"(41.897478161, -87.631267403)"
41.75060142,-87.58002893,1189806,1852610,"(41.750601424, -87.580028927)"
41.95127966,-87.68900715,1159520,1925495,"(41.951279658, -87.689007146)"
41.92391976,-87.80568675,1127842,1915308,"(41.923919755, -87.805686748)"
41.83433342,-87.72672575,1149561,1882805,"(41.834333419, -87.726725753)"
41.88433188,-87.62790794,1176341,1901230,"(41.884331884, -87.627907944)"
41.94296312,-87.64936029,1170329,1922548,"(41.942963116, -87.649360288)"
41.99750939,-87.70250955,1155723,1942314,"(41.997509386, -87.702509549)"
41.68807042,-87.62151104,1178675,1829728,"(41.688070422, -87.621511044)"
41.8823657,-87.73552933,1147040,1900291,"(41.882365699, -87.73552933)"
41.79974205,-87.61934865,1178928,1870425,"(41.799742051, -87.619348653)"
41.87763277,-87.63955193,1173190,1898763,"(41.877632773, -87.639551927)"
42.01871333,-87.67603177,1162861,1950095,"(42.018713333, -87.676031774)"
41.92300398,-87.69751168,1157283,1915174,"(41.923003976, -87.697511683)"
41.78397484,-87.5914265,1186591,1864744,"(41.783974844, -87.591426496)"
41.89606571,-87.66781457,1165441,1905419,"(41.896065711, -87.667814567)"
41.95982998,-87.7397914,1145684,1928511,"(41.959829979, -87.739791403)"
41.75396118,-87.61660551,1179815,1853749,"(41.753961175, -87.616605506)"
41.89274592,-87.70647237,1154925,1904130,"(41.892745919, -87.706472369)"
41.89949004,-87.61886669,1178757,1906774,"(41.899490038, -87.61886669)"
41.8965514,-87.77378766,1136588,1905390,"(41.896551396, -87.773787663)"
41.96924786,-87.70972,1153838,1932001,"(41.969247861, -87.709720004)"
41.9744574,-87.84155588,1117975,1933666,"(41.974457403, -87.841555878)"
41.95489227,-87.65075477,1169915,1926892,"(41.954892271, -87.650754774)"
41.88491307,-87.75278409,1142335,1901187,"(41.88491307, -87.752784094)"
41.88172494,-87.62435624,1177316,1900288,"(41.881724937, -87.624356244)"
41.8596682,-87.66252788,1166984,1892167,"(41.859668202, -87.662527875)"
41.90553048,-87.63906262,1173241,1908930,"(41.905530484, -87.639062616)"
41.89359843,-87.62422127,1177317,1904615,"(41.893598425, -87.624221273)"
41.83731119,-87.63407948,1174800,1884082,"(41.83731119, -87.634079484)"
41.93114965,-87.77526042,1136105,1917995,"(41.931149649, -87.775260423)"
41.90854133,-87.6501136,1170224,1910003,"(41.908541329, -87.6501136)"
41.907955,-87.73013646,1148443,1909626,"(41.907954998, -87.73013646)"
41.67023442,-87.53931806,1201185,1823425,"(41.670234415, -87.539318057)"
41.93958821,-87.78610679,1133134,1921051,"(41.939588208, -87.786106792)"
41.78697914,-87.61902827,1179054,1865775,"(41.786979142, -87.619028271)"
41.86923238,-87.6953573,1158015,1895584,"(41.869232375, -87.695357301)"
41.930895,-87.64401348,1171819,1918162,"(41.930895004, -87.644013479)"
42.01793848,-87.68211545,1161210,1949800,"(42.017938476, -87.682115453)"
41.9466219,-87.78214282,1134196,1923621,"(41.946621898, -87.782142823)"
41.84596886,-87.68547357,1160771,1887127,"(41.845968863, -87.685473571)"
41.89588149,-87.63856476,1173405,1905415,"(41.895881491, -87.638564761)"
41.88109316,-87.76653417,1138600,1899770,"(41.881093156, -87.76653417)"
41.82454501,-87.63320212,1175077,1879432,"(41.824545007, -87.633202124)"
41.75710088,-87.63445976,1174934,1854853,"(41.757100875, -87.63445976)"
41.93187583,-87.72017589,1151092,1918362,"(41.931875832, -87.720175891)"
41.93802834,-87.80460382,1128105,1920451,"(41.938028342, -87.804603824)"
41.91143874,-87.74734891,1143749,1910863,"(41.911438744, -87.74734891)"
41.81463244,-87.59845349,1184579,1875899,"(41.814632442, -87.598453491)"
41.80333618,-87.72712825,1149531,1871509,"(41.803336181, -87.727128248)"
41.89000184,-87.65623152,1168612,1903234,"(41.890001836, -87.656231518)"
41.69724394,-87.64618106,1171910,1833016,"(41.697243942, -87.646181064)"
41.73270437,-87.62288694,1178165,1845989,"(41.732704365, -87.622886937)"
41.76434902,-87.67352111,1164256,1857410,"(41.764349018, -87.673521113)"
41.90107827,-87.77411915,1136487,1907039,"(41.901078266, -87.774119146)"
41.90086002,-87.7247227,1149935,1907051,"(41.900860021, -87.724722698)"
41.9310193,-87.70739872,1154571,1918075,"(41.931019297, -87.707398723)"
41.89815431,-87.71396408,1152871,1906086,"(41.898154306, -87.713964084)"
41.79521493,-87.58500391,1188307,1868855,"(41.795214933, -87.585003906)"
41.69977121,-87.63160579,1175883,1833969,"(41.699771212, -87.63160579)"
41.95770147,-87.73259777,1147646,1927749,"(41.957701474, -87.732597768)"
41.92487042,-87.69067666,1159138,1915868,"(41.924870416, -87.690676659)"
41.8733108,-87.70590227,1155132,1897049,"(41.873310798, -87.705902268)"
41.90385192,-87.73371997,1147478,1908124,"(41.903851922, -87.733719967)"
41.8783107,-87.69938331,1156894,1898884,"(41.878310696, -87.699383314)"
41.77241735,-87.6105969,1181398,1860488,"(41.772417352, -87.6105969)"
41.92942198,-87.70736656,1154584,1917493,"(41.929421983, -87.707366564)"
41.99076216,-87.67478919,1163277,1939912,"(41.990762156, -87.674789189)"
41.90521226,-87.67976141,1162163,1908727,"(41.905212262, -87.679761414)"
41.78613431,-87.58714454,1187752,1865541,"(41.786134306, -87.587144542)"
41.73850303,-87.585681,1188302,1848188,"(41.738503031, -87.585680998)"
41.76603954,-87.71394981,1153222,1857944,"(41.766039542, -87.713949808)"
41.90866848,-87.62757762,1176358,1910099,"(41.908668475, -87.627577615)"
41.70529507,-87.62704864,1177111,1835992,"(41.705295067, -87.627048642)"
41.67970469,-87.63521728,1174956,1826649,"(41.679704689, -87.635217279)"
41.69248804,-87.63120165,1176015,1831316,"(41.692488036, -87.631201652)"
41.6984893,-87.52699674,1204455,1833752,"(41.698489303, -87.526996742)"
41.88521522,-87.69393869,1158358,1901411,"(41.885215221, -87.693938688)"
41.95164146,-87.65324883,1169246,1925702,"(41.951641462, -87.653248832)"
41.77345808,-87.57618353,1190782,1860948,"(41.773458079, -87.576183528)"
41.66828756,-87.63918367,1173906,1822480,"(41.668287557, -87.639183666)"
41.88293469,-87.75883185,1140693,1900455,"(41.882934694, -87.758831854)"
41.89611134,-87.6868513,1160258,1905396,"(41.896111344, -87.686851296)"
41.77526506,-87.6407516,1173164,1861458,"(41.775265059, -87.640751598)"
41.73884877,-87.57770407,1190478,1848333,"(41.738848773, -87.577704072)"
41.73024483,-87.60611672,1182750,1845131,"(41.730244832, -87.606116717)"
41.96572562,-87.65479048,1168786,1930831,"(41.965725624, -87.654790481)"
41.78050077,-87.69221554,1159112,1863257,"(41.780500767, -87.69221554)"
41.88234701,-87.6426774,1172325,1900474,"(41.882347013, -87.642677398)"
41.79881347,-87.66714575,1165898,1869982,"(41.798813465, -87.667145751)"
41.94573708,-87.80944006,1126772,1923252,"(41.945737081, -87.809440063)"
41.78993531,-87.64382428,1172283,1866797,"(41.789935306, -87.643824279)"
41.86822025,-87.64369226,1172090,1895324,"(41.868220245, -87.643692259)"
41.79576307,-87.63185786,1175529,1868947,"(41.79576307, -87.631857862)"
41.88080179,-87.62551582,1177003,1899949,"(41.880801792, -87.625515824)"
41.70810493,-87.65663843,1169023,1836951,"(41.708104928, -87.656638431)"
41.92237463,-87.70331999,1155704,1914933,"(41.922374633, -87.703319993)"
41.96661809,-87.78081222,1134511,1930910,"(41.966618088, -87.780812215)"
42.00903754,-87.67081452,1164306,1946580,"(42.009037537, -87.67081452)"
41.86107698,-87.69644056,1157742,1892610,"(41.861076976, -87.696440558)"
41.98991178,-87.80908535,1126770,1939350,"(41.989911777, -87.809085354)"
41.69441606,-87.66647029,1166377,1831942,"(41.694416055, -87.666470285)"
41.77318393,-87.60120705,1183957,1860789,"(41.773183929, -87.601207053)"
41.69764524,-87.65832628,1168592,1833136,"(41.697645241, -87.65832628)"
41.71134383,-87.65024642,1170759,1838145,"(41.711343833, -87.650246418)"
41.80552466,-87.72841337,1149175,1872304,"(41.805524662, -87.728413367)"
41.77978462,-87.73866819,1146444,1862905,"(41.779784616, -87.738668186)"
41.87151463,-87.73811245,1146364,1896332,"(41.871514627, -87.738112453)"
41.82269543,-87.61105169,1181120,1878808,"(41.822695433, -87.611051688)"
41.70593565,-87.65085665,1170608,1836173,"(41.70593565, -87.650856654)"
41.89167984,-87.62727986,1176490,1903909,"(41.891679841, -87.627279859)"
41.86986811,-87.68490187,1160861,1895837,"(41.869868114, -87.684901871)"
41.82276304,-87.69571975,1158042,1878650,"(41.822763036, -87.695719749)"
41.68255503,-87.62118379,1178781,1827719,"(41.682555027, -87.621183786)"
41.93104512,-87.78259667,1134109,1917944,"(41.931045116, -87.782596674)"
41.99826679,-87.68624142,1160143,1942623,"(41.998266789, -87.686241423)"
41.74256603,-87.66567184,1166459,1849489,"(41.742566031, -87.665671841)"
41.80326578,-87.72835026,1149198,1871481,"(41.803265784, -87.728350257)"
41.72298224,-87.57536611,1191167,1842557,"(41.722982242, -87.57536611)"
41.8539989,-87.67683271,1163103,1890071,"(41.8539989, -87.676832705)"
41.85314707,-87.67185681,1164461,1889771,"(41.853147072, -87.671856811)"
41.69157837,-87.63143855,1175953,1830984,"(41.691578365, -87.631438548)"
41.85836029,-87.64188937,1172610,1891735,"(41.858360285, -87.641889369)"
41.93933862,-87.65408527,1169054,1921217,"(41.939338616, -87.654085268)"
41.77456956,-87.68962038,1159836,1861101,"(41.774569555, -87.68962038)"
41.69579945,-87.62078505,1178850,1832546,"(41.695799448, -87.620785048)"
41.96902361,-87.7398936,1145633,1931861,"(41.969023609, -87.739893602)"
41.89960803,-87.68694459,1160223,1906670,"(41.899608028, -87.686944591)"
41.9564664,-87.68368284,1160954,1927396,"(41.9564664, -87.68368284)"
41.92080138,-87.63758166,1173599,1914498,"(41.920801381, -87.637581657)"
41.81745949,-87.60671933,1182317,1876910,"(41.817459485, -87.606719326)"
41.78719352,-87.69605766,1158046,1865688,"(41.78719352, -87.696057656)"
41.89585045,-87.68051067,1161985,1905314,"(41.895850445, -87.680510667)"
41.70448854,-87.64519207,1172159,1835658,"(41.70448854, -87.645192074)"
41.72960051,-87.66166635,1167589,1844773,"(41.729600506, -87.661666352)"
41.76822009,-87.6554132,1169185,1858859,"(41.768220086, -87.655413202)"
41.75127576,-87.566227,1193570,1852889,"(41.751275763, -87.566227001)"
41.75827785,-87.62233006,1178240,1855309,"(41.758277853, -87.62233006)"
41.79795758,-87.73554428,1147250,1869533,"(41.797957575, -87.735544284)"
41.77605696,-87.61552,1180044,1861803,"(41.776056961, -87.615519998)"
41.76477386,-87.63219552,1175529,1857654,"(41.764773862, -87.632195522)"
41.7803224,-87.73653304,1147025,1863105,"(41.780322403, -87.73653304)"
41.81255785,-87.59932457,1184348,1875141,"(41.812557853, -87.599324565)"
41.81136216,-87.60592256,1182553,1874690,"(41.811362157, -87.605922555)"
41.81170536,-87.7470483,1144079,1874521,"(41.811705359, -87.747048297)"
41.93768159,-87.72152796,1150709,1920475,"(41.937681587, -87.721527956)"
41.87692265,-87.73899861,1146109,1898301,"(41.876922649, -87.738998611)"
41.86066718,-87.62239366,1177914,1892619,"(41.860667176, -87.622393663)"
41.86670525,-87.62740421,1176531,1894808,"(41.866705248, -87.627404205)"
41.99652907,-87.71195162,1153159,1941938,"(41.996529069, -87.711951622)"
41.91599564,-87.74817433,1143513,1912522,"(41.915995638, -87.748174326)"
41.71020289,-87.63078917,1176075,1837772,"(41.710202893, -87.630789169)"
41.85497403,-87.67220872,1164360,1890436,"(41.854974029, -87.672208722)"
41.74144581,-87.60374787,1183362,1849218,"(41.741445808, -87.603747874)"
41.90915381,-87.68474691,1160795,1910153,"(41.909153806, -87.684746909)"
41.70838429,-87.61013897,1181719,1837156,"(41.708384286, -87.610138967)"
41.86445866,-87.64063053,1172935,1893960,"(41.864458661, -87.640630527)"
41.92237615,-87.70309583,1155765,1914934,"(41.922376147, -87.703095832)"
41.82036893,-87.70198025,1156342,1877765,"(41.820368934, -87.701980252)"
42.00575447,-87.66779108,1165137,1945390,"(42.005754466, -87.667791079)"
41.79525116,-87.58172498,1189201,1868876,"(41.795251156, -87.581724977)"
41.9180986,-87.70522858,1155196,1913371,"(41.918098604, -87.705228583)"
41.77873661,-87.67148184,1164772,1862657,"(41.778736614, -87.671481839)"
41.68804577,-87.64954104,1171019,1829657,"(41.68804577, -87.649541036)"
41.68835986,-87.6195052,1179222,1829838,"(41.688359857, -87.619505198)"
41.67251437,-87.62666042,1177315,1824048,"(41.672514367, -87.626660417)"
41.80501964,-87.72839978,1149180,1872120,"(41.805019642, -87.728399778)"
41.90677998,-87.72277456,1150450,1909212,"(41.906779976, -87.722774558)"
41.76230211,-87.59894828,1184607,1856829,"(41.762302109, -87.598948284)"
41.69044255,-87.6133056,1180909,1830611,"(41.690442551, -87.613305597)"
41.8484336,-87.72467668,1150083,1887947,"(41.848433601, -87.724676675)"
41.84740593,-87.71365372,1153089,1887594,"(41.847405932, -87.713653722)"
41.67712687,-87.62386823,1178064,1825735,"(41.677126865, -87.623868227)"
41.88125518,-87.76489128,1139047,1899832,"(41.881255179, -87.76489128)"
41.96707219,-87.66730033,1165380,1931295,"(41.967072192, -87.66730033)"
41.65367891,-87.5466605,1199234,1817374,"(41.653678906, -87.546660496)"
41.74582913,-87.60212621,1183791,1850819,"(41.745829132, -87.602126212)"
42.01305361,-87.68498396,1160444,1948014,"(42.013053605, -87.68498396)"
41.99851499,-87.6801577,1161796,1942726,"(41.998514985, -87.680157699)"
41.86383307,-87.727541,1149263,1893553,"(41.863833067, -87.727540998)"
41.86622719,-87.72102754,1151031,1894438,"(41.866227191, -87.721027537)"
41.80534309,-87.74309737,1145172,1872210,"(41.805343087, -87.743097373)"
41.89286461,-87.77071997,1137432,1904052,"(41.892864608, -87.770719974)"
41.96694331,-87.72310498,1150204,1931135,"(41.966943305, -87.723104982)"
41.77256474,-87.58139601,1189363,1860610,"(41.772564744, -87.581396006)"
41.81679288,-87.60806218,1181953,1876664,"(41.816792881, -87.608062183)"
41.89134772,-87.74941669,1143236,1903538,"(41.89134772, -87.749416692)"
41.79168735,-87.70428233,1155791,1867309,"(41.791687345, -87.704282326)"
41.97649249,-87.71477962,1152443,1934631,"(41.97649249, -87.71477962)"
41.89036772,-87.76522184,1138935,1903152,"(41.890367719, -87.765221837)"
41.97775567,-87.68606296,1160248,1935149,"(41.977755667, -87.686062958)"
41.77390515,-87.61547434,1180063,1861019,"(41.773905151, -87.615474336)"
41.89516047,-87.63416136,1174606,1905162,"(41.895160474, -87.634161362)"
42.01872679,-87.67311703,1163653,1950106,"(42.01872679, -87.67311703)"
41.69258848,-87.62254135,1178380,1831372,"(41.692588481, -87.622541346)"
41.79567257,-87.62249266,1178083,1868935,"(41.79567257, -87.622492659)"
41.89095935,-87.70395199,1155616,1903484,"(41.890959353, -87.703951991)"
41.81076832,-87.59372177,1185881,1874502,"(41.810768324, -87.593721765)"
41.947599,-87.67009462,1164675,1924193,"(41.947598997, -87.670094621)"
41.9992519,-87.66799129,1165101,1943020,"(41.999251903, -87.667991285)"
41.91428314,-87.70856897,1154297,1911974,"(41.914283138, -87.708568968)"
41.87276637,-87.70721471,1154776,1896848,"(41.872766367, -87.707214709)"
41.80425807,-87.67093316,1164850,1871958,"(41.80425807, -87.670933161)"
41.70047992,-87.5413446,1200530,1834441,"(41.700479919, -87.541344595)"
41.70457381,-87.5651015,1194029,1835874,"(41.704573805, -87.565101498)"
41.85581514,-87.67723259,1162989,1890732,"(41.855815139, -87.677232591)"
42.00040481,-87.66380361,1166236,1943449,"(42.000404811, -87.663803609)"
41.91792778,-87.72291081,1150384,1913274,"(41.917927776, -87.722910808)"
41.6564123,-87.60756267,1182582,1818224,"(41.656412299, -87.607562668)"
41.96861655,-87.68882511,1159522,1931813,"(41.968616547, -87.688825111)"
41.89076116,-87.63591714,1174141,1903555,"(41.890761161, -87.635917144)"
41.72272808,-87.55418902,1196949,1842516,"(41.722728083, -87.554189019)"
42.00231877,-87.6720689,1163984,1944129,"(42.00231877, -87.6720689)"
41.96772485,-87.68690361,1160047,1931492,"(41.967724854, -87.686903611)"
41.95784566,-87.75861908,1140568,1927753,"(41.957845658, -87.758619084)"
41.67807618,-87.61939922,1179282,1826091,"(41.678076175, -87.619399217)"
41.78348277,-87.72533901,1150070,1864278,"(41.783482766, -87.725339008)"
41.77942861,-87.66586522,1166302,1862921,"(41.779428613, -87.665865222)"
41.77310104,-87.69201795,1159186,1860561,"(41.773101043, -87.692017951)"
41.76215271,-87.56765523,1193145,1856849,"(41.762152705, -87.567655233)"
41.89969963,-87.66790907,1165405,1906743,"(41.899699629, -87.667909071)"
41.76159871,-87.57682145,1190646,1856625,"(41.761598705, -87.576821447)"
41.94591456,-87.68216892,1161395,1923554,"(41.945914559, -87.682168921)"
